Model,MSO2024,
Firmware Version,CF:91.1CT FV:v1.39,
,,
Waveform Type,ANALOG,ANALOG
Point Format,Y,Y
Horizontal Units,"s","s"
Horizontal Scale,0.002,0.002
Horizontal Delay,0.0181402,0.0181402
Sample Interval,1.6E-07,1.6E-07
Record Length,125000,125000
Gating,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,1X,1X
Vertical Units,"V","V"
Vertical Offset,11,-10.5
Vertical Scale,5,5
Vertical Position,0.44,-0.42
,,
,,
,,
Label,"",""
TIME,CH1,CH2
0.0212178,-0.2,-0.1
0.02121796,-0.2,-0.1
0.02121812,-0.2,-0.1
0.02121828,-0.2,-0.1
0.02121844,-0.2,-0.1
0.0212186,-0.2,-0.1
0.02121876,-0.2,-0.1
0.02121892,-0.2,-0.1
0.02121908,-0.2,-0.1
0.02121924,-0.2,-0.1
0.0212194,-0.2,-0.1
0.02121956,-0.2,-0.1
0.02121972,-0.2,-0.1
0.02121988,-0.2,-0.1
0.02122004,-0.2,-0.1
0.0212202,-0.2,-0.1
0.02122036,-0.2,-0.1
0.02122052,-0.2,-0.1
0.02122068,-0.2,-0.1
0.02122084,-0.2,-0.1
0.021221,-0.2,-0.1
0.02122116,-0.2,-0.1
0.02122132,-0.2,-0.1
0.02122148,-0.2,-0.1
0.02122164,-0.2,-0.1
0.0212218,-0.2,-0.1
0.02122196,-0.2,-0.1
0.02122212,-0.2,-0.1
0.02122228,-0.2,-0.1
0.02122244,-0.2,-0.1
0.0212226,-0.2,-0.1
0.02122276,-0.2,-0.1
0.02122292,-0.2,-0.1
0.02122308,-0.2,-0.1
0.02122324,-0.2,-0.1
0.0212234,-0.2,-0.1
0.02122356,-0.2,-0.1
0.02122372,-0.2,-0.1
0.02122388,-0.2,-0.1
0.02122404,-0.2,-0.1
0.0212242,-0.2,-0.1
0.02122436,-0.2,-0.1
0.02122452,-0.2,-0.1
0.02122468,-0.2,-0.1
0.02122484,-0.2,-0.1
0.021225,-0.2,-0.1
0.02122516,-0.2,-0.1
0.02122532,-0.2,-0.1
0.02122548,-0.2,-0.1
0.02122564,-0.2,-0.1
0.0212258,-0.2,-0.1
0.02122596,-0.2,-0.1
0.02122612,-0.2,-0.1
0.02122628,-0.2,-0.1
0.02122644,-0.2,-0.1
0.0212266,-0.2,-0.1
0.02122676,-0.2,-0.1
0.02122692,-0.2,-0.1
0.02122708,-0.2,-0.1
0.02122724,-0.2,-0.1
0.0212274,-0.2,-0.1
0.02122756,-0.2,-0.1
0.02122772,-0.2,-0.1
0.02122788,-0.2,-0.1
0.02122804,-0.2,-0.1
0.0212282,-0.2,-0.1
0.02122836,0,-0.1
0.02122852,-0.2,-0.1
0.02122868,0,-0.1
0.02122884,-0.2,-0.1
0.021229,-0.2,-0.1
0.02122916,0,-0.1
0.02122932,-0.2,-0.1
0.02122948,0,-0.1
0.02122964,-0.2,-0.1
0.0212298,-0.2,-0.1
0.02122996,-0.2,-0.1
0.02123012,-0.2,-0.1
0.02123028,-0.2,-0.1
0.02123044,-0.2,-0.1
0.0212306,0,-0.1
0.02123076,-0.2,-0.1
0.02123092,-0.2,-0.1
0.02123108,-0.2,-0.1
0.02123124,-0.2,-0.1
0.0212314,-0.2,-0.1
0.02123156,-0.2,-0.1
0.02123172,-0.2,-0.1
0.02123188,-0.2,-0.1
0.02123204,-0.2,-0.1
0.0212322,-0.2,-0.1
0.02123236,0,-0.1
0.02123252,-0.2,-0.1
0.02123268,-0.2,-0.1
0.02123284,-0.2,-0.1
0.021233,-0.2,-0.1
0.02123316,-0.2,-0.1
0.02123332,-0.2,-0.1
0.02123348,-0.2,-0.1
0.02123364,-0.2,-0.1
0.0212338,-0.2,-0.1
0.02123396,-0.2,-0.1
0.02123412,-0.2,-0.1
0.02123428,-0.2,-0.1
0.02123444,-0.2,-0.1
0.0212346,-0.2,-0.1
0.02123476,-0.2,-0.1
0.02123492,-0.2,-0.1
0.02123508,-0.2,-0.1
0.02123524,-0.2,-0.1
0.0212354,-0.2,-0.1
0.02123556,-0.2,-0.1
0.02123572,-0.2,-0.1
0.02123588,-0.2,-0.1
0.02123604,-0.2,-0.1
0.0212362,-0.2,-0.1
0.02123636,-0.2,-0.1
0.02123652,-0.2,-0.1
0.02123668,-0.2,-0.1
0.02123684,-0.2,-0.1
0.021237,-0.2,-0.1
0.02123716,-0.2,-0.1
0.02123732,-0.2,-0.1
0.02123748,-0.2,-0.1
0.02123764,-0.2,-0.1
0.0212378,-0.2,-0.1
0.02123796,-0.2,-0.1
0.02123812,-0.2,-0.1
0.02123828,-0.2,-0.1
0.02123844,-0.2,-0.1
0.0212386,-0.2,-0.1
0.02123876,-0.2,-0.1
0.02123892,-0.2,-0.1
0.02123908,-0.2,0.1
0.02123924,-0.2,-0.1
0.0212394,-0.2,-0.1
0.02123956,-0.2,0.1
0.02123972,-0.2,0.1
0.02123988,-0.2,0.1
0.02124004,-0.2,0.1
0.0212402,-0.2,0.1
0.02124036,-0.2,0.1
0.02124052,-0.2,0.1
0.02124068,-0.2,0.1
0.02124084,-0.2,0.1
0.021241,-0.2,0.1
0.02124116,-0.2,0.1
0.02124132,-0.2,0.1
0.02124148,-0.2,0.1
0.02124164,-0.2,0.1
0.0212418,-0.2,0.1
0.02124196,-0.2,0.1
0.02124212,-0.2,0.1
0.02124228,-0.2,0.1
0.02124244,-0.2,0.1
0.0212426,-0.2,0.1
0.02124276,-0.2,0.1
0.02124292,-0.2,0.1
0.02124308,-0.2,0.1
0.02124324,-0.2,0.1
0.0212434,-0.2,0.1
0.02124356,-0.2,0.1
0.02124372,-0.2,0.1
0.02124388,-0.2,0.1
0.02124404,-0.2,0.1
0.0212442,-0.2,0.1
0.02124436,-0.2,0.1
0.02124452,-0.2,0.1
0.02124468,-0.2,0.1
0.02124484,-0.2,0.1
0.021245,-0.2,0.1
0.02124516,-0.2,0.1
0.02124532,-0.2,0.1
0.02124548,-0.2,0.1
0.02124564,-0.2,0.1
0.0212458,-0.2,0.1
0.02124596,-0.2,0.1
0.02124612,-0.2,0.1
0.02124628,-0.2,0.1
0.02124644,-0.2,0.1
0.0212466,-0.2,0.1
0.02124676,-0.2,0.1
0.02124692,-0.2,0.1
0.02124708,-0.2,0.1
0.02124724,-0.2,0.1
0.0212474,-0.2,0.1
0.02124756,-0.2,0.1
0.02124772,-0.2,0.1
0.02124788,-0.2,0.1
0.02124804,-0.2,0.1
0.0212482,-0.2,0.1
0.02124836,-0.2,0.1
0.02124852,-0.2,0.1
0.02124868,-0.2,0.1
0.02124884,-0.2,0.1
0.021249,-0.2,0.1
0.02124916,-0.2,0.1
0.02124932,-0.2,0.1
0.02124948,-0.2,0.1
0.02124964,-0.2,0.1
0.0212498,-0.2,0.1
0.02124996,-0.2,0.1
0.02125012,-0.2,0.1
0.02125028,-0.2,0.1
0.02125044,-0.2,0.1
0.0212506,-0.2,0.1
0.02125076,-0.2,0.1
0.02125092,-0.2,0.1
0.02125108,-0.2,0.1
0.02125124,-0.2,0.1
0.0212514,-0.2,0.1
0.02125156,-0.2,0.1
0.02125172,-0.2,0.1
0.02125188,-0.2,0.1
0.02125204,-0.2,0.1
0.0212522,-0.2,0.1
0.02125236,-0.2,0.1
0.02125252,-0.2,0.1
0.02125268,-0.2,0.1
0.02125284,-0.2,0.1
0.021253,-0.2,0.1
0.02125316,-0.2,0.1
0.02125332,-0.2,0.1
0.02125348,-0.2,0.1
0.02125364,-0.2,0.1
0.0212538,-0.2,0.1
0.02125396,-0.2,0.1
0.02125412,-0.2,0.1
0.02125428,-0.2,0.1
0.02125444,-0.2,0.1
0.0212546,-0.2,0.1
0.02125476,-0.2,0.1
0.02125492,-0.2,0.1
0.02125508,-0.2,0.1
0.02125524,-0.2,0.1
0.0212554,-0.2,0.1
0.02125556,-0.2,0.1
0.02125572,-0.2,0.1
0.02125588,-0.2,0.1
0.02125604,-0.2,0.1
0.0212562,-0.2,0.1
0.02125636,-0.2,0.1
0.02125652,-0.2,0.1
0.02125668,0,0.1
0.02125684,-0.2,0.1
0.021257,-0.2,0.1
0.02125716,-0.2,0.1
0.02125732,-0.2,0.1
0.02125748,-0.2,0.1
0.02125764,-0.2,0.1
0.0212578,0,0.1
0.02125796,0,0.1
0.02125812,-0.2,0.1
0.02125828,-0.2,0.1
0.02125844,-0.2,0.1
0.0212586,-0.2,0.1
0.02125876,-0.2,0.1
0.02125892,-0.2,0.1
0.02125908,-0.2,0.1
0.02125924,-0.2,0.1
0.0212594,0,0.1
0.02125956,-0.2,0.1
0.02125972,-0.2,0.1
0.02125988,-0.2,0.1
0.02126004,-0.2,0.1
0.0212602,-0.2,0.1
0.02126036,-0.2,0.1
0.02126052,-0.2,0.1
0.02126068,-0.2,0.1
0.02126084,-0.2,0.1
0.021261,-0.2,0.1
0.02126116,0,0.1
0.02126132,0,0.1
0.02126148,0,0.1
0.02126164,-0.2,0.1
0.0212618,-0.2,0.1
0.02126196,0,0.1
0.02126212,0,0.1
0.02126228,0,0.1
0.02126244,0,0.1
0.0212626,0,0.1
0.02126276,0,0.1
0.02126292,0,0.1
0.02126308,-0.2,0.1
0.02126324,-0.2,0.1
0.0212634,-0.2,0.1
0.02126356,0,0.1
0.02126372,-0.2,0.1
0.02126388,-0.2,0.1
0.02126404,-0.2,0.1
0.0212642,0,0.1
0.02126436,0,0.1
0.02126452,0,0.1
0.02126468,0,0.1
0.02126484,-0.2,0.1
0.021265,-0.2,0.1
0.02126516,0,0.1
0.02126532,0,0.1
0.02126548,0,0.1
0.02126564,0,0.1
0.0212658,0,0.1
0.02126596,0,0.1
0.02126612,0,0.1
0.02126628,0,0.1
0.02126644,-0.2,0.1
0.0212666,0,0.1
0.02126676,0,0.1
0.02126692,0,0.1
0.02126708,0,0.1
0.02126724,0,0.1
0.0212674,0,0.1
0.02126756,0,0.1
0.02126772,0,0.1
0.02126788,0,0.1
0.02126804,0,0.1
0.0212682,0,0.1
0.02126836,0,0.1
0.02126852,0,0.1
0.02126868,0,0.1
0.02126884,0,0.1
0.021269,0,0.1
0.02126916,0,0.1
0.02126932,0,0.1
0.02126948,0,0.1
0.02126964,0,0.1
0.0212698,0,0.1
0.02126996,0,0.1
0.02127012,0,0.1
0.02127028,0,0.1
0.02127044,0,0.1
0.0212706,0,0.1
0.02127076,0,0.1
0.02127092,0,0.1
0.02127108,0,0.1
0.02127124,0,0.1
0.0212714,0,0.1
0.02127156,0,0.1
0.02127172,0,0.1
0.02127188,0,0.1
0.02127204,0,0.1
0.0212722,0,0.1
0.02127236,0,0.1
0.02127252,0,0.1
0.02127268,0,0.1
0.02127284,0,0.1
0.021273,0,0.1
0.02127316,0,0.1
0.02127332,0,0.1
0.02127348,0,0.1
0.02127364,0,0.1
0.0212738,0,0.1
0.02127396,0,0.1
0.02127412,0,0.1
0.02127428,0,0.1
0.02127444,0,0.1
0.0212746,-0.2,0.1
0.02127476,0,0.1
0.02127492,0,0.1
0.02127508,0,0.1
0.02127524,0,0.1
0.0212754,0,0.1
0.02127556,0,0.1
0.02127572,0,0.1
0.02127588,0,0.1
0.02127604,0,0.1
0.0212762,0,0.1
0.02127636,0,0.1
0.02127652,-0.2,0.1
0.02127668,0,0.1
0.02127684,0,0.1
0.021277,0,0.1
0.02127716,-0.2,0.1
0.02127732,0,0.1
0.02127748,0,0.1
0.02127764,0,0.1
0.0212778,0,0.1
0.02127796,-0.2,0.1
0.02127812,-0.2,0.1
0.02127828,0,0.1
0.02127844,0,0.1
0.0212786,0,0.1
0.02127876,0,0.1
0.02127892,0,0.1
0.02127908,0,0.1
0.02127924,0,0.1
0.0212794,0,0.1
0.02127956,0,0.1
0.02127972,0,0.1
0.02127988,0,0.1
0.02128004,0,0.1
0.0212802,-0.2,0.1
0.02128036,0,0.1
0.02128052,0,0.1
0.02128068,0,0.1
0.02128084,0,0.1
0.021281,0,0.1
0.02128116,0,0.1
0.02128132,0,0.1
0.02128148,0,0.1
0.02128164,-0.2,0.1
0.0212818,0,0.1
0.02128196,0,0.1
0.02128212,0,0.1
0.02128228,0,0.1
0.02128244,0,0.1
0.0212826,0,0.1
0.02128276,0,0.1
0.02128292,0,0.1
0.02128308,0,0.1
0.02128324,0,0.1
0.0212834,0,0.1
0.02128356,0,0.1
0.02128372,0,0.1
0.02128388,0,0.1
0.02128404,0,0.1
0.0212842,0,0.1
0.02128436,-0.2,0.1
0.02128452,0,0.1
0.02128468,0,0.1
0.02128484,0,0.1
0.021285,0,0.1
0.02128516,0,0.1
0.02128532,0,0.1
0.02128548,0,0.1
0.02128564,0,0.1
0.0212858,0,0.1
0.02128596,0,0.1
0.02128612,0,0.1
0.02128628,0,0.1
0.02128644,0,0.1
0.0212866,0,0.1
0.02128676,0,0.1
0.02128692,0,0.1
0.02128708,0,0.1
0.02128724,0,0.1
0.0212874,0,0.1
0.02128756,0,0.1
0.02128772,0,0.1
0.02128788,0,0.1
0.02128804,0,0.1
0.0212882,0,0.1
0.02128836,0,0.1
0.02128852,0,0.1
0.02128868,0,0.1
0.02128884,0,0.1
0.021289,0,0.1
0.02128916,0,0.1
0.02128932,0,0.1
0.02128948,0,0.1
0.02128964,0,0.1
0.0212898,0,0.1
0.02128996,0,0.1
0.02129012,0,0.1
0.02129028,0,0.1
0.02129044,0,0.1
0.0212906,0,0.1
0.02129076,0,0.1
0.02129092,0,0.1
0.02129108,0,0.1
0.02129124,0,0.1
0.0212914,0,0.1
0.02129156,0,0.1
0.02129172,0,0.1
0.02129188,0,0.1
0.02129204,0,0.1
0.0212922,0,0.1
0.02129236,0,0.1
0.02129252,0,0.1
0.02129268,0,0.1
0.02129284,0,0.1
0.021293,0,0.1
0.02129316,0,0.1
0.02129332,0,0.1
0.02129348,0,0.1
0.02129364,0,0.1
0.0212938,0,0.1
0.02129396,0,0.1
0.02129412,0,0.1
0.02129428,0,0.1
0.02129444,0,0.1
0.0212946,0,0.1
0.02129476,0,0.1
0.02129492,0,0.1
0.02129508,0,0.1
0.02129524,0,0.1
0.0212954,0,0.1
0.02129556,0,0.1
0.02129572,0,0.1
0.02129588,0,0.1
0.02129604,0,0.1
0.0212962,0,0.1
0.02129636,0,0.1
0.02129652,0,0.1
0.02129668,0,0.1
0.02129684,0,0.1
0.021297,0,0.1
0.02129716,0,0.1
0.02129732,0,0.1
0.02129748,0,0.1
0.02129764,0,0.1
0.0212978,0,0.1
0.02129796,0,0.1
0.02129812,0,0.1
0.02129828,0,0.1
0.02129844,0,0.1
0.0212986,0,0.1
0.02129876,0,0.1
0.02129892,0,0.1
0.02129908,0,0.1
0.02129924,0,0.1
0.0212994,0,0.1
0.02129956,0,0.1
0.02129972,0,0.1
0.02129988,0,0.1
0.02130004,0,0.1
0.0213002,0,0.1
0.02130036,0,0.1
0.02130052,0,0.1
0.02130068,0,0.1
0.02130084,0,0.1
0.021301,0,0.1
0.02130116,0,0.1
0.02130132,0,0.1
0.02130148,0,0.1
0.02130164,0,0.1
0.0213018,0,0.1
0.02130196,0,0.1
0.02130212,0,0.1
0.02130228,0,0.1
0.02130244,0,0.1
0.0213026,0,0.1
0.02130276,0,0.1
0.02130292,0,0.1
0.02130308,0,0.1
0.02130324,0,0.1
0.0213034,0,0.1
0.02130356,0,0.1
0.02130372,0,0.1
0.02130388,0,0.1
0.02130404,0,0.1
0.0213042,0,0.1
0.02130436,0,0.1
0.02130452,0,0.1
0.02130468,0,0.1
0.02130484,0,0.1
0.021305,0,0.1
0.02130516,0,0.1
0.02130532,0,0.1
0.02130548,0,0.1
0.02130564,0,0.1
0.0213058,0,0.1
0.02130596,0,0.1
0.02130612,0,0.1
0.02130628,0,0.1
0.02130644,0,0.1
0.0213066,0,0.1
0.02130676,0,0.1
0.02130692,0,0.1
0.02130708,0,0.1
0.02130724,0,0.1
0.0213074,0,0.1
0.02130756,0,0.1
0.02130772,0,0.1
0.02130788,0,0.1
0.02130804,0,0.1
0.0213082,0,0.1
0.02130836,0,0.1
0.02130852,0,0.1
0.02130868,0,0.1
0.02130884,0,0.1
0.021309,0,0.1
0.02130916,0,0.1
0.02130932,0,0.1
0.02130948,0,0.1
0.02130964,0,0.1
0.0213098,0,0.1
0.02130996,0,0.1
0.02131012,0,0.1
0.02131028,0,0.1
0.02131044,0,0.1
0.0213106,0,0.1
0.02131076,0,0.1
0.02131092,0,0.1
0.02131108,0,0.1
0.02131124,0,0.1
0.0213114,0,0.1
0.02131156,0,0.1
0.02131172,0,0.1
0.02131188,0,0.1
0.02131204,0,0.1
0.0213122,0,0.1
0.02131236,0,0.1
0.02131252,0,0.1
0.02131268,0,0.1
0.02131284,0,0.1
0.021313,0,0.1
0.02131316,0,0.1
0.02131332,0,0.1
0.02131348,0,0.1
0.02131364,0,0.1
0.0213138,0,0.1
0.02131396,0,0.1
0.02131412,0,0.1
0.02131428,0,0.1
0.02131444,0,0.1
0.0213146,0,0.1
0.02131476,0,0.1
0.02131492,0,0.1
0.02131508,0,0.1
0.02131524,0,0.1
0.0213154,0,0.1
0.02131556,0,0.1
0.02131572,0,0.1
0.02131588,0,0.1
0.02131604,0,0.1
0.0213162,0,0.1
0.02131636,0,0.1
0.02131652,0,0.1
0.02131668,0,0.1
0.02131684,0,0.1
0.021317,0,0.1
0.02131716,0,0.1
0.02131732,0,0.1
0.02131748,0,0.1
0.02131764,0,0.1
0.0213178,0,0.1
0.02131796,0,0.1
0.02131812,0,0.1
0.02131828,0,0.1
0.02131844,0,0.1
0.0213186,0,0.1
0.02131876,0,0.1
0.02131892,0,0.1
0.02131908,0,0.1
0.02131924,0,0.1
0.0213194,0,0.1
0.02131956,0,0.1
0.02131972,0,0.1
0.02131988,0,0.1
0.02132004,0,0.1
0.0213202,0,0.1
0.02132036,0,0.1
0.02132052,0,0.1
0.02132068,0,0.1
0.02132084,0,0.1
0.021321,0,0.1
0.02132116,0,0.1
0.02132132,0,0.1
0.02132148,0,0.1
0.02132164,0,0.1
0.0213218,0,0.1
0.02132196,0,0.1
0.02132212,0,0.1
0.02132228,0,0.1
0.02132244,0,0.1
0.0213226,0,0.1
0.02132276,0,0.1
0.02132292,0,0.1
0.02132308,0,0.1
0.02132324,0,0.1
0.0213234,0,0.1
0.02132356,0,0.1
0.02132372,0,0.1
0.02132388,0,0.1
0.02132404,0,0.1
0.0213242,0,0.1
0.02132436,0,0.1
0.02132452,0,0.1
0.02132468,0,0.1
0.02132484,0,0.1
0.021325,0,0.1
0.02132516,0,0.1
0.02132532,0,0.1
0.02132548,0,0.1
0.02132564,0,0.1
0.0213258,0,0.1
0.02132596,0,0.1
0.02132612,0,0.1
0.02132628,0,0.1
0.02132644,0,0.1
0.0213266,-0.2,0.1
0.02132676,0,0.1
0.02132692,0,0.1
0.02132708,0,0.1
0.02132724,0,0.1
0.0213274,0,0.1
0.02132756,0,0.1
0.02132772,0,0.1
0.02132788,0,0.1
0.02132804,0,0.1
0.0213282,0,0.1
0.02132836,0,0.1
0.02132852,0,0.1
0.02132868,0,0.1
0.02132884,0,0.1
0.021329,0,0.1
0.02132916,0,0.1
0.02132932,0,0.1
0.02132948,0,0.1
0.02132964,0,0.1
0.0213298,0,0.1
0.02132996,0,0.1
0.02133012,0,0.1
0.02133028,0,0.1
0.02133044,0,0.1
0.0213306,0,0.1
0.02133076,0,0.1
0.02133092,0,0.1
0.02133108,0,0.1
0.02133124,0,0.1
0.0213314,0,0.1
0.02133156,0,0.1
0.02133172,0,0.1
0.02133188,0,0.1
0.02133204,0,0.1
0.0213322,0,0.1
0.02133236,0,0.1
0.02133252,0,0.1
0.02133268,0,0.1
0.02133284,0,0.1
0.021333,0,0.1
0.02133316,0,0.1
0.02133332,0,0.1
0.02133348,0,0.1
0.02133364,0,0.1
0.0213338,0,0.1
0.02133396,0,0.1
0.02133412,0,0.1
0.02133428,0,0.1
0.02133444,0,0.1
0.0213346,0,0.1
0.02133476,0,0.1
0.02133492,0,0.1
0.02133508,0,0.1
0.02133524,0,0.1
0.0213354,0,0.1
0.02133556,0,0.1
0.02133572,0,0.1
0.02133588,0,0.1
0.02133604,0,0.1
0.0213362,0,0.1
0.02133636,0,0.1
0.02133652,0,0.1
0.02133668,0,0.1
0.02133684,0,0.1
0.021337,0,0.1
0.02133716,0,0.1
0.02133732,0,0.1
0.02133748,0,0.1
0.02133764,0,0.1
0.0213378,0,0.1
0.02133796,0,0.1
0.02133812,0,0.1
0.02133828,0,0.1
0.02133844,0,0.1
0.0213386,0,0.1
0.02133876,0,0.1
0.02133892,0,0.1
0.02133908,0,0.1
0.02133924,0,0.1
0.0213394,0,0.1
0.02133956,0,0.1
0.02133972,0,0.1
0.02133988,0,0.1
0.02134004,0,0.1
0.0213402,0,0.1
0.02134036,0,0.1
0.02134052,0,0.1
0.02134068,0,0.1
0.02134084,0,0.1
0.021341,0,0.1
0.02134116,0,0.1
0.02134132,0,0.1
0.02134148,0,0.1
0.02134164,0,0.1
0.0213418,0,0.1
0.02134196,0,0.1
0.02134212,0,0.1
0.02134228,0,0.1
0.02134244,0,0.1
0.0213426,0,0.1
0.02134276,0,0.1
0.02134292,0,0.1
0.02134308,0,0.1
0.02134324,0,0.1
0.0213434,0,0.1
0.02134356,0,0.1
0.02134372,0,0.1
0.02134388,0,0.1
0.02134404,0,0.1
0.0213442,0,0.1
0.02134436,0,0.1
0.02134452,0,0.1
0.02134468,0,0.1
0.02134484,0,0.1
0.021345,0,0.1
0.02134516,0,0.1
0.02134532,0,0.1
0.02134548,0,0.1
0.02134564,0,0.1
0.0213458,0,0.1
0.02134596,0,0.1
0.02134612,0,0.1
0.02134628,0,0.1
0.02134644,0,0.1
0.0213466,0,0.1
0.02134676,0,0.1
0.02134692,0,0.1
0.02134708,0,0.1
0.02134724,0,0.1
0.0213474,0,0.1
0.02134756,0,0.1
0.02134772,0,0.1
0.02134788,0,0.1
0.02134804,0,0.1
0.0213482,0,0.1
0.02134836,0,0.1
0.02134852,0,0.1
0.02134868,0,0.1
0.02134884,0,0.1
0.021349,0,0.1
0.02134916,0,0.1
0.02134932,0,0.1
0.02134948,0,0.1
0.02134964,0,0.1
0.0213498,0,0.1
0.02134996,0,0.1
0.02135012,0,0.1
0.02135028,0,0.1
0.02135044,0,0.1
0.0213506,0,0.1
0.02135076,0,0.1
0.02135092,0,0.1
0.02135108,0,0.1
0.02135124,0,0.1
0.0213514,0,0.1
0.02135156,0,0.1
0.02135172,0,0.1
0.02135188,0,0.1
0.02135204,0,0.1
0.0213522,0,-0.1
0.02135236,-0.2,-0.1
0.02135252,0,0.1
0.02135268,0,0.1
0.02135284,0,-0.1
0.021353,0,0.1
0.02135316,0,0.1
0.02135332,0,-0.1
0.02135348,0,-0.1
0.02135364,0,-0.1
0.0213538,0,0.1
0.02135396,0,-0.1
0.02135412,0,0.1
0.02135428,0,-0.1
0.02135444,0,0.1
0.0213546,0,-0.1
0.02135476,0,-0.1
0.02135492,0,-0.1
0.02135508,0,-0.1
0.02135524,0,-0.1
0.0213554,0,-0.1
0.02135556,0,-0.1
0.02135572,-0.2,-0.1
0.02135588,-0.2,-0.1
0.02135604,-0.2,-0.1
0.0213562,0,-0.1
0.02135636,0,-0.1
0.02135652,-0.2,-0.1
0.02135668,-0.2,-0.1
0.02135684,0,-0.1
0.021357,0,-0.1
0.02135716,0,-0.1
0.02135732,-0.2,-0.1
0.02135748,-0.2,-0.1
0.02135764,-0.2,0.1
0.0213578,-0.2,-0.1
0.02135796,-0.2,0.1
0.02135812,-0.2,-0.1
0.02135828,0,-0.1
0.02135844,-0.2,0.1
0.0213586,-0.2,0.1
0.02135876,-0.2,0.1
0.02135892,-0.2,0.1
0.02135908,-0.2,-0.1
0.02135924,-0.2,0.1
0.0213594,-0.2,0.1
0.02135956,-0.2,-0.1
0.02135972,-0.2,-0.1
0.02135988,-0.2,-0.1
0.02136004,-0.2,0.1
0.0213602,-0.2,-0.1
0.02136036,-0.2,-0.1
0.02136052,-0.2,0.1
0.02136068,-0.2,-0.1
0.02136084,-0.2,0.1
0.021361,-0.2,-0.1
0.02136116,-0.2,-0.1
0.02136132,-0.2,0.1
0.02136148,-0.2,0.1
0.02136164,-0.2,-0.1
0.0213618,-0.2,-0.1
0.02136196,-0.2,0.1
0.02136212,-0.2,-0.1
0.02136228,-0.2,-0.1
0.02136244,-0.2,0.1
0.0213626,-0.2,0.1
0.02136276,-0.2,-0.1
0.02136292,-0.2,0.1
0.02136308,-0.2,-0.1
0.02136324,-0.2,-0.1
0.0213634,-0.2,-0.1
0.02136356,-0.2,-0.1
0.02136372,-0.2,-0.1
0.02136388,-0.2,-0.1
0.02136404,-0.2,-0.1
0.0213642,-0.2,-0.1
0.02136436,-0.2,-0.1
0.02136452,-0.2,-0.1
0.02136468,-0.2,-0.1
0.02136484,-0.2,-0.1
0.021365,-0.2,-0.1
0.02136516,-0.2,-0.1
0.02136532,-0.2,-0.1
0.02136548,-0.2,-0.1
0.02136564,-0.2,-0.1
0.0213658,-0.2,-0.1
0.02136596,-0.2,-0.1
0.02136612,-0.2,-0.1
0.02136628,-0.2,-0.1
0.02136644,-0.2,-0.1
0.0213666,-0.2,-0.1
0.02136676,-0.2,-0.1
0.02136692,-0.2,-0.1
0.02136708,-0.2,-0.1
0.02136724,-0.2,-0.1
0.0213674,-0.2,-0.1
0.02136756,-0.2,-0.1
0.02136772,-0.2,-0.1
0.02136788,-0.2,-0.1
0.02136804,-0.2,-0.1
0.0213682,-0.2,0.1
0.02136836,-0.2,-0.1
0.02136852,-0.2,-0.1
0.02136868,-0.2,-0.1
0.02136884,-0.2,-0.1
0.021369,-0.2,0.1
0.02136916,-0.2,0.1
0.02136932,-0.2,0.1
0.02136948,-0.2,-0.1
0.02136964,-0.2,-0.1
0.0213698,-0.2,-0.1
0.02136996,-0.2,-0.1
0.02137012,-0.2,0.1
0.02137028,-0.2,0.1
0.02137044,-0.2,-0.1
0.0213706,-0.2,0.1
0.02137076,-0.2,-0.1
0.02137092,-0.2,-0.1
0.02137108,-0.2,0.1
0.02137124,-0.2,-0.1
0.0213714,-0.2,-0.1
0.02137156,-0.2,0.1
0.02137172,-0.2,-0.1
0.02137188,-0.2,-0.1
0.02137204,-0.2,-0.1
0.0213722,-0.2,-0.1
0.02137236,-0.2,-0.1
0.02137252,-0.2,-0.1
0.02137268,-0.2,-0.1
0.02137284,-0.2,-0.1
0.021373,-0.2,-0.1
0.02137316,-0.2,-0.1
0.02137332,-0.2,-0.1
0.02137348,-0.2,-0.1
0.02137364,-0.2,-0.1
0.0213738,-0.2,-0.1
0.02137396,-0.2,-0.1
0.02137412,-0.2,-0.1
0.02137428,-0.2,-0.1
0.02137444,-0.2,-0.1
0.0213746,-0.2,-0.1
0.02137476,-0.2,-0.1
0.02137492,-0.2,-0.1
0.02137508,-0.2,-0.1
0.02137524,-0.2,-0.1
0.0213754,-0.2,-0.1
0.02137556,-0.2,-0.1
0.02137572,-0.2,-0.1
0.02137588,-0.2,-0.1
0.02137604,-0.2,-0.1
0.0213762,-0.2,-0.1
0.02137636,-0.2,-0.1
0.02137652,-0.2,0.1
0.02137668,-0.2,-0.1
0.02137684,-0.2,-0.1
0.021377,-0.2,-0.1
0.02137716,-0.2,-0.1
0.02137732,-0.2,-0.1
0.02137748,-0.2,-0.1
0.02137764,-0.2,-0.1
0.0213778,-0.2,-0.1
0.02137796,-0.2,-0.1
0.02137812,-0.2,-0.1
0.02137828,-0.2,-0.1
0.02137844,-0.2,-0.1
0.0213786,-0.2,-0.1
0.02137876,-0.2,-0.1
0.02137892,-0.2,-0.1
0.02137908,-0.2,-0.1
0.02137924,-0.2,-0.1
0.0213794,-0.2,-0.1
0.02137956,-0.2,-0.1
0.02137972,-0.2,-0.1
0.02137988,-0.2,-0.1
0.02138004,-0.2,-0.1
0.0213802,-0.2,-0.1
